"speakerpairs"	"contrasts"	"mean_score_temp"	"sp_type"	"c_type"
"26-27"	"f-hh"	0.9359375	"b"	"C"
"26-27"	"f-k"	0.725486111111083	"b"	"C"
"26-27"	"f-l"	0.8777777777775	"b"	"C"
"26-27"	"f-m"	0.9546875	"b"	"C"
"26-27"	"f-n"	0.888993606701958	"b"	"C"
"26-27"	"f-ng"	0.888645479025	"b"	"C"
"26-27"	"f-p"	0.5825	"b"	"C"
"26-27"	"f-r"	0.9631944444445	"b"	"C"
"26-27"	"f-s"	0.82109600970025	"b"	"C"
"26-27"	"f-t"	0.716627604166625	"b"	"C"
"26-27"	"f-th"	0.654120370370333	"b"	"C"
"26-27"	"f-v"	0.874094742063417	"b"	"C"
"26-27"	"f-w"	0.96428571428575	"b"	"C"
"26-27"	"f-y"	1	"b"	"C"
"26-27"	"f-z"	0.7508333333335	"b"	"C"
"26-27"	"g-hh"	0.77380952380925	"b"	"C"
"26-27"	"g-k"	0.55208333333325	"b"	"C"
"26-27"	"g-m"	0.68197278911575	"b"	"C"
"26-27"	"g-n"	0.662119047619	"b"	"C"
"26-27"	"g-s"	0.853020833333375	"b"	"C"
"26-27"	"g-t"	0.90178571428575	"b"	"C"
"26-27"	"g-w"	0.907938988095375	"b"	"C"
"26-27"	"hh-k"	0.804341889881	"b"	"C"
"26-27"	"hh-m"	0.79803571428575	"b"	"C"
"26-27"	"hh-n"	0.829513888888875	"b"	"C"
"26-27"	"hh-p"	0.556	"b"	"C"
"26-27"	"hh-r"	0.773794642857	"b"	"C"
"26-27"	"hh-s"	0.940176366843	"b"	"C"
"26-27"	"hh-sh"	0.73483333333325	"b"	"C"
"26-27"	"hh-t"	0.6314484126985	"b"	"C"
"26-27"	"hh-th"	0.661138888889	"b"	"C"
"26-27"	"hh-w"	0.814	"b"	"C"
"26-27"	"hh-y"	0.679	"b"	"C"
"26-27"	"ih-iy"	0.6825833333333	"b"	"V"
"26-27"	"ih-ow"	0.656827380952333	"b"	"V"
"26-27"	"ih-uh"	0.554348958333375	"b"	"V"
"26-27"	"ih-uw"	0.62838541666675	"b"	"V"
"26-27"	"iy-ow"	0.9346875	"b"	"V"
"26-27"	"iy-uw"	0.732583333333375	"b"	"V"
"26-27"	"jh-k"	0.688888888889	"b"	"C"
"26-27"	"jh-s"	0.792	"b"	"C"
"26-27"	"jh-w"	0.895375	"b"	"C"
"26-27"	"k-l"	0.915476190476375	"b"	"C"
"26-27"	"k-m"	0.7978125	"b"	"C"
"26-27"	"k-n"	0.842340050429917	"b"	"C"
"26-27"	"k-ng"	0.803869047619125	"b"	"C"
"26-27"	"k-r"	0.8775	"b"	"C"
"26-27"	"k-s"	0.809467592592625	"b"	"C"
"26-27"	"k-sh"	0.758125	"b"	"C"
"26-27"	"k-t"	0.734976190476125	"b"	"C"
"26-27"	"k-th"	0.59765625	"b"	"C"
"26-27"	"k-v"	0.762531622023833	"b"	"C"
"26-27"	"k-w"	0.926800925925875	"b"	"C"
"26-27"	"k-y"	0.849375	"b"	"C"
"26-27"	"k-z"	0.6024305555555	"b"	"C"
"26-27"	"l-m"	0.716565476190417	"b"	"C"
"26-27"	"l-n"	0.838583664021167	"b"	"C"
"26-27"	"l-ng"	0.90722222222225	"b"	"C"
"26-27"	"l-p"	0.995	"b"	"C"
"26-27"	"l-r"	0.817599206349214	"b"	"C"
"26-27"	"l-s"	0.964465608465667	"b"	"C"
"26-27"	"l-t"	0.788238977072361	"b"	"C"
"26-27"	"l-th"	0.8075555555555	"b"	"C"
"26-27"	"l-v"	0.984375	"b"	"C"
"26-27"	"l-z"	0.94772222222225	"b"	"C"
"26-27"	"m-n"	0.679294005102071	"b"	"C"
"26-27"	"m-p"	0.8875	"b"	"C"
"26-27"	"m-r"	0.841438492063417	"b"	"C"
"26-27"	"m-s"	0.967110339506125	"b"	"C"
"26-27"	"m-sh"	0.98958333333325	"b"	"C"
"26-27"	"m-t"	0.866034102182562	"b"	"C"
"26-27"	"m-v"	0.841803571428625	"b"	"C"
"26-27"	"m-w"	0.75759920634925	"b"	"C"
"26-27"	"m-z"	0.88440277777775	"b"	"C"
"26-27"	"n-ng"	0.571767440721139	"b"	"C"
"26-27"	"n-r"	0.786541997354472	"b"	"C"
"26-27"	"n-s"	0.921923146081375	"b"	"C"
"26-27"	"n-t"	0.716515740740733	"b"	"C"
"26-27"	"n-th"	0.902138888888917	"b"	"C"
"26-27"	"n-v"	0.685279644786222	"b"	"C"
"26-27"	"n-w"	0.720238095238	"b"	"C"
"26-27"	"n-z"	0.840294005102071	"b"	"C"
"26-27"	"ng-r"	0.966263888888917	"b"	"C"
"26-27"	"ng-s"	0.882747685185167	"b"	"C"
"26-27"	"ng-t"	0.666072916666667	"b"	"C"
"26-27"	"ng-th"	0.863833333333375	"b"	"C"
"26-27"	"ng-v"	0.673828125	"b"	"C"
"26-27"	"ng-z"	0.9075	"b"	"C"
"26-27"	"ow-uw"	0.711	"b"	"V"
"26-27"	"p-r"	0.92410714285725	"b"	"C"
"26-27"	"p-sh"	0.89333333333325	"b"	"C"
"26-27"	"p-t"	0.72875	"b"	"C"
"26-27"	"p-th"	0.52083333333325	"b"	"C"
"26-27"	"p-w"	0.97428571428575	"b"	"C"
"26-27"	"r-s"	0.88974272486775	"b"	"C"
"26-27"	"r-sh"	0.94999999999975	"b"	"C"
"26-27"	"r-t"	0.780411139455821	"b"	"C"
"26-27"	"r-th"	0.899132812500062	"b"	"C"
"26-27"	"r-v"	0.91056547619025	"b"	"C"
"26-27"	"r-w"	0.63875188964475	"b"	"C"
"26-27"	"r-y"	0.65625	"b"	"C"
"26-27"	"r-z"	0.954375	"b"	"C"
"26-27"	"s-sh"	1	"b"	"C"
"26-27"	"s-t"	0.85424526014105	"b"	"C"
"26-27"	"s-th"	0.89354166666675	"b"	"C"
"26-27"	"s-v"	0.8757066964286	"b"	"C"
"26-27"	"s-w"	0.980914540816321	"b"	"C"
"26-27"	"s-y"	0.983878968254	"b"	"C"
"26-27"	"s-z"	0.6052211309524	"b"	"C"
"26-27"	"sh-t"	0.878416666666625	"b"	"C"
"26-27"	"sh-w"	0.98071428571425	"b"	"C"
"26-27"	"t-th"	0.599388888888917	"b"	"C"
"26-27"	"t-v"	0.639091411564607	"b"	"C"
"26-27"	"t-w"	0.71859722222225	"b"	"C"
"26-27"	"t-y"	0.675784391534458	"b"	"C"
"26-27"	"t-z"	0.824757440476179	"b"	"C"
"26-27"	"th-w"	0.909682539682625	"b"	"C"
"26-27"	"th-y"	0.7906805555555	"b"	"C"
"26-27"	"th-z"	0.81	"b"	"C"
"26-27"	"v-w"	0.62142857142875	"b"	"C"
"26-27"	"v-z"	0.82005476190485	"b"	"C"
"26-27"	"w-y"	0.8857142857145	"b"	"C"
"26-27"	"w-z"	0.90583333333325	"b"	"C"
"26-29"	"aa-ae"	0.68229166666675	"b"	"V"
"26-29"	"aa-ah"	0.643438997281	"b"	"V"
"26-29"	"aa-ay"	0.8102430555555	"b"	"V"
"26-29"	"aa-eh"	0.6989375	"b"	"V"
"26-29"	"aa-ey"	0.729778468679125	"b"	"V"
"26-29"	"aa-ih"	0.70687484567895	"b"	"V"
"26-29"	"aa-ow"	0.618645833333375	"b"	"V"
"26-29"	"aa-uw"	0.712271431720833	"b"	"V"
"26-29"	"ae-ah"	0.515657591122861	"b"	"V"
"26-29"	"ae-aw"	0.69088541666675	"b"	"V"
"26-29"	"ae-ay"	0.600869047619062	"b"	"V"
"26-29"	"ae-eh"	0.555519132653	"b"	"V"
"26-29"	"ae-er"	0.6017438271605	"b"	"V"
"26-29"	"ae-ih"	0.529662711910125	"b"	"V"
"26-29"	"ae-iy"	0.6765186507936	"b"	"V"
"26-29"	"ae-ow"	0.680454861111125	"b"	"V"
"26-29"	"ae-uw"	0.57483928571425	"b"	"V"
"26-29"	"ah-aw"	0.69259375	"b"	"V"
"26-29"	"ah-ay"	0.60515462962965	"b"	"V"
"26-29"	"ah-eh"	0.568584986772469	"b"	"V"
"26-29"	"ah-er"	0.6206845238095	"b"	"V"
"26-29"	"ah-ey"	0.60225	"b"	"V"
"26-29"	"ah-ih"	0.552270381393275	"b"	"V"
"26-29"	"ah-iy"	0.7339309523809	"b"	"V"
"26-29"	"ah-ow"	0.544027116402125	"b"	"V"
"26-29"	"ah-uw"	0.57097222222225	"b"	"V"
"26-29"	"aw-eh"	0.5765625	"b"	"V"
"26-29"	"aw-ey"	0.86309523809525	"b"	"V"
"26-29"	"aw-ih"	0.74702008928575	"b"	"V"
"26-29"	"aw-iy"	0.8368055555555	"b"	"V"
"26-29"	"aw-ow"	0.52982738095225	"b"	"V"
"26-29"	"ay-eh"	0.789	"b"	"V"
"26-29"	"ay-ey"	0.6655555555555	"b"	"V"
"26-29"	"ay-ih"	0.66980000000005	"b"	"V"
"26-29"	"ay-iy"	0.62025000000025	"b"	"V"
"26-29"	"ay-ow"	0.55845833333325	"b"	"V"
"26-29"	"ay-uh"	0.6885714285715	"b"	"V"
"26-29"	"ay-uw"	0.71522222222225	"b"	"V"
"26-29"	"b-d"	0.593857142857125	"b"	"C"
"26-29"	"b-dh"	0.589012152777875	"b"	"C"
"26-29"	"b-f"	0.73305555555575	"b"	"C"
"26-29"	"b-hh"	0.57265625	"b"	"C"
"26-29"	"b-jh"	0.668499999999875	"b"	"C"
"26-29"	"b-k"	0.843333333333333	"b"	"C"
"26-29"	"b-l"	0.716944444444375	"b"	"C"
"26-29"	"b-m"	0.594337797619062	"b"	"C"
"26-29"	"b-p"	0.51875	"b"	"C"
"26-29"	"b-r"	0.69566964285725	"b"	"C"
"26-29"	"b-s"	0.89272395833325	"b"	"C"
"26-29"	"b-sh"	0.70833333333325	"b"	"C"
"26-29"	"b-t"	0.59730902777775	"b"	"C"
"26-29"	"b-th"	0.561641203703688	"b"	"C"
"26-29"	"b-v"	0.7559375	"b"	"C"
"26-29"	"b-w"	0.66238326719575	"b"	"C"
"26-29"	"b-y"	0.536458333333375	"b"	"C"
"26-29"	"b-z"	0.855625	"b"	"C"
"26-29"	"ch-d"	0.9518229166665	"b"	"C"
"26-29"	"ch-m"	0.8634375	"b"	"C"
"26-29"	"ch-n"	0.931875	"b"	"C"
"26-29"	"ch-s"	0.5359375	"b"	"C"
"26-29"	"ch-t"	0.7159375	"b"	"C"
"26-29"	"ch-v"	0.70520833333325	"b"	"C"
"26-29"	"ch-z"	0.6571875	"b"	"C"
"26-29"	"d-dh"	0.4877414021165	"b"	"C"
"26-29"	"d-f"	0.7437686011905	"b"	"C"
"26-29"	"d-g"	0.52048611111125	"b"	"C"
"26-29"	"d-hh"	0.654618055555583	"b"	"C"
"26-29"	"d-k"	0.66	"b"	"C"
"26-29"	"d-m"	0.63979067460325	"b"	"C"
"26-29"	"d-n"	0.563844907407417	"b"	"C"
"26-29"	"d-r"	0.797619047619125	"b"	"C"
"26-29"	"d-s"	0.795212301587278	"b"	"C"
"26-29"	"d-t"	0.584324466765875	"b"	"C"
"26-29"	"d-th"	0.589085978836	"b"	"C"
"26-29"	"d-v"	0.584572792658812	"b"	"C"
"26-29"	"d-w"	0.76849489795925	"b"	"C"
"26-29"	"d-y"	0.56853125	"b"	"C"
"26-29"	"d-z"	0.7096180555555	"b"	"C"
"26-29"	"dh-g"	0.6385714285715	"b"	"C"
"26-29"	"dh-hh"	0.588270980305667	"b"	"C"
"26-29"	"dh-k"	0.887792658730167	"b"	"C"
"26-29"	"dh-l"	0.67878125	"b"	"C"
"26-29"	"dh-m"	0.6512042328043	"b"	"C"
"26-29"	"dh-p"	0.76696527777775	"b"	"C"
"26-29"	"dh-r"	0.624299107142813	"b"	"C"
"26-29"	"dh-s"	0.817421874999937	"b"	"C"
"26-29"	"dh-sh"	0.78547619047625	"b"	"C"
"26-29"	"dh-t"	0.62475	"b"	"C"
"26-29"	"dh-th"	0.551119047619	"b"	"C"
"26-29"	"dh-w"	0.725375	"b"	"C"
"26-29"	"dh-y"	0.549	"b"	"C"
"26-29"	"eh-er"	0.593650793651	"b"	"V"
"26-29"	"eh-ey"	0.8875	"b"	"V"
"26-29"	"eh-ih"	0.621721836419667	"b"	"V"
"26-29"	"eh-iy"	0.660141865079417	"b"	"V"
"26-29"	"eh-ow"	0.664107142857167	"b"	"V"
"26-29"	"eh-uw"	0.6703125	"b"	"V"
"26-29"	"er-ey"	0.83214285714275	"b"	"V"
"26-29"	"er-ih"	0.58782517636675	"b"	"V"
"26-29"	"er-iy"	0.8656997354498	"b"	"V"
"26-29"	"er-uw"	0.657480158730125	"b"	"V"
"26-29"	"ey-ih"	0.640537551440333	"b"	"V"
"26-29"	"ey-iy"	0.631208333333333	"b"	"V"
"26-29"	"ey-ow"	0.720625	"b"	"V"
"26-29"	"ey-uw"	0.64997106481475	"b"	"V"
"26-29"	"f-g"	0.784548611111	"b"	"C"
"26-29"	"f-hh"	0.809375	"b"	"C"
"26-29"	"f-k"	0.623527777777833	"b"	"C"
"26-29"	"f-l"	0.867724867725	"b"	"C"
"26-29"	"f-m"	0.920223214285625	"b"	"C"
"26-29"	"f-n"	0.819257180650083	"b"	"C"
"26-29"	"f-ng"	0.788986111111	"b"	"C"
"26-29"	"f-p"	0.482142857142825	"b"	"C"
"26-29"	"f-r"	0.930271715167583	"b"	"C"
"26-29"	"f-s"	0.687546241181625	"b"	"C"
"26-29"	"f-t"	0.770338541666687	"b"	"C"
"26-29"	"f-th"	0.57121199131225	"b"	"C"
"26-29"	"f-v"	0.771588541666667	"b"	"C"
"26-29"	"f-w"	0.93898809523825	"b"	"C"
"26-29"	"f-y"	0.76388888888875	"b"	"C"
"26-29"	"f-z"	0.60583333333325	"b"	"C"
"26-29"	"g-hh"	0.923611111111	"b"	"C"
"26-29"	"g-k"	0.54817708333325	"b"	"C"
"26-29"	"g-m"	0.770634920635	"b"	"C"
"26-29"	"g-n"	0.590218253968325	"b"	"C"
"26-29"	"g-s"	0.872043650793625	"b"	"C"
"26-29"	"g-t"	0.905	"b"	"C"
"26-29"	"g-w"	0.785625000000125	"b"	"C"
"26-29"	"hh-k"	0.853713169642813	"b"	"C"
"26-29"	"hh-m"	0.81822916666675	"b"	"C"
"26-29"	"hh-n"	0.734583333333375	"b"	"C"
"26-29"	"hh-p"	0.7275	"b"	"C"
"26-29"	"hh-r"	0.81408730158725	"b"	"C"
"26-29"	"hh-s"	0.947581018518583	"b"	"C"
"26-29"	"hh-sh"	0.70396825396825	"b"	"C"
"26-29"	"hh-t"	0.6438802083335	"b"	"C"
"26-29"	"hh-th"	0.570635802469125	"b"	"C"
"26-29"	"hh-w"	0.8395	"b"	"C"
"26-29"	"hh-y"	0.67025	"b"	"C"
"26-29"	"ih-iy"	0.7118976190477	"b"	"V"
"26-29"	"ih-ow"	0.682220403439167	"b"	"V"
"26-29"	"ih-uh"	0.51180803571425	"b"	"V"
"26-29"	"ih-uw"	0.589791666666625	"b"	"V"
"26-29"	"iy-ow"	0.791468253968375	"b"	"V"
"26-29"	"iy-uw"	0.748500000000125	"b"	"V"
"26-29"	"jh-k"	0.66416666666675	"b"	"C"
"26-29"	"jh-s"	0.71275	"b"	"C"
"26-29"	"jh-w"	0.761625	"b"	"C"
"26-29"	"k-l"	0.725922619047625	"b"	"C"
"26-29"	"k-m"	0.83864583333325	"b"	"C"
"26-29"	"k-n"	0.739273093033542	"b"	"C"
"26-29"	"k-ng"	0.762971938775375	"b"	"C"
"26-29"	"k-r"	0.781	"b"	"C"
"26-29"	"k-s"	0.732874999999938	"b"	"C"
"26-29"	"k-sh"	0.6055	"b"	"C"
"26-29"	"k-t"	0.602749338624375	"b"	"C"
"26-29"	"k-th"	0.804375	"b"	"C"
"26-29"	"k-v"	0.76859375	"b"	"C"
"26-29"	"k-w"	0.848958333333312	"b"	"C"
"26-29"	"k-y"	0.8528125	"b"	"C"
"26-29"	"k-z"	0.770833333333375	"b"	"C"
"26-29"	"l-m"	0.6206875	"b"	"C"
"26-29"	"l-n"	0.787077380952375	"b"	"C"
"26-29"	"l-ng"	0.8380555555555	"b"	"C"
"26-29"	"l-p"	0.97236111111125	"b"	"C"
"26-29"	"l-r"	0.752758763227464	"b"	"C"
"26-29"	"l-s"	0.953458719135917	"b"	"C"
"26-29"	"l-t"	0.717210684891278	"b"	"C"
"26-29"	"l-th"	0.9433333333335	"b"	"C"
"26-29"	"l-v"	0.8958333333335	"b"	"C"
"26-29"	"l-z"	0.96148148148125	"b"	"C"
"26-29"	"m-n"	0.5268528911565	"b"	"C"
"26-29"	"m-p"	0.77857142857125	"b"	"C"
"26-29"	"m-r"	0.76716373771725	"b"	"C"
"26-29"	"m-s"	0.950644221230219	"b"	"C"
"26-29"	"m-sh"	0.83418367346925	"b"	"C"
"26-29"	"m-t"	0.679770833333375	"b"	"C"
"26-29"	"m-v"	0.7482916666665	"b"	"C"
"26-29"	"m-w"	0.659984126984083	"b"	"C"
"26-29"	"m-z"	0.79622222222225	"b"	"C"
"26-29"	"n-ng"	0.516865834348167	"b"	"C"
"26-29"	"n-r"	0.6702353670635	"b"	"C"
"26-29"	"n-s"	0.846397762345688	"b"	"C"
"26-29"	"n-t"	0.61364550264555	"b"	"C"
"26-29"	"n-th"	0.7089715608465	"b"	"C"
"26-29"	"n-v"	0.593076779284222	"b"	"C"
"26-29"	"n-w"	0.5747354497355	"b"	"C"
"26-29"	"n-z"	0.708248139880964	"b"	"C"
"26-29"	"ng-r"	0.69979050925925	"b"	"C"
"26-29"	"ng-s"	0.795189814814833	"b"	"C"
"26-29"	"ng-t"	0.601915178571458	"b"	"C"
"26-29"	"ng-th"	0.71720833333325	"b"	"C"
"26-29"	"ng-v"	0.509281249999875	"b"	"C"
"26-29"	"ng-z"	0.72275	"b"	"C"
"26-29"	"ow-uw"	0.35583333333325	"b"	"V"
"26-29"	"p-r"	0.85952380952375	"b"	"C"
"26-29"	"p-sh"	0.7238095238095	"b"	"C"
"26-29"	"p-t"	0.70892857142875	"b"	"C"
"26-29"	"p-th"	0.5359126984125	"b"	"C"
"26-29"	"p-w"	0.863	"b"	"C"
"26-29"	"r-s"	0.841956018518583	"b"	"C"
"26-29"	"r-sh"	0.9291383219955	"b"	"C"
"26-29"	"r-t"	0.673479379251679	"b"	"C"
"26-29"	"r-th"	0.853325038580187	"b"	"C"
"26-29"	"r-v"	0.627375000000125	"b"	"C"
"26-29"	"r-w"	0.649308862433833	"b"	"C"
"26-29"	"r-y"	0.6875	"b"	"C"
"26-29"	"r-z"	0.8248125	"b"	"C"
"26-29"	"s-sh"	0.66428571428575	"b"	"C"
"26-29"	"s-t"	0.791072180886275	"b"	"C"
"26-29"	"s-th"	0.70310802469125	"b"	"C"
"26-29"	"s-v"	0.75026736111115	"b"	"C"
"26-29"	"s-w"	0.942347505668929	"b"	"C"
"26-29"	"s-y"	0.95260416666675	"b"	"C"
"26-29"	"s-z"	0.5816955357143	"b"	"C"
"26-29"	"sh-t"	0.869375	"b"	"C"
"26-29"	"sh-w"	0.92809523809525	"b"	"C"
"26-29"	"t-th"	0.596207231040667	"b"	"C"
"26-29"	"t-v"	0.590318027210857	"b"	"C"
"26-29"	"t-w"	0.585535714285667	"b"	"C"
"26-29"	"t-y"	0.6901377314815	"b"	"C"
"26-29"	"t-z"	0.6789657738095	"b"	"C"
"26-29"	"th-w"	0.8980941358025	"b"	"C"
"26-29"	"th-y"	0.517316358024625	"b"	"C"
"26-29"	"th-z"	0.6325	"b"	"C"
"26-29"	"v-w"	0.66475	"b"	"C"
"26-29"	"v-z"	0.68904375000005	"b"	"C"
"26-29"	"w-y"	0.6495535714285	"b"	"C"
"26-29"	"w-z"	0.854	"b"	"C"
"26-30"	"aa-ae"	0.874125	"b"	"V"
"26-30"	"aa-ah"	0.657460648148167	"b"	"V"
"26-30"	"aa-ay"	0.7921875	"b"	"V"
"26-30"	"aa-eh"	0.6740868055555	"b"	"V"
"26-30"	"aa-ey"	0.735540674603188	"b"	"V"
"26-30"	"aa-ih"	0.77714212962965	"b"	"V"
"26-30"	"aa-ow"	0.7435205853175	"b"	"V"
"26-30"	"aa-uw"	0.817154163517167	"b"	"V"
"26-30"	"ae-ah"	0.532190843621417	"b"	"V"
"26-30"	"ae-aw"	0.76045138888875	"b"	"V"
"26-30"	"ae-ay"	0.68505629960325	"b"	"V"
"26-30"	"ae-eh"	0.53977021919875	"b"	"V"
"26-30"	"ae-er"	0.669753637566167	"b"	"V"
"26-30"	"ae-ih"	0.520767573696143	"b"	"V"
"26-30"	"ae-iy"	0.6999715136054	"b"	"V"
"26-30"	"ae-ow"	0.6943134920635	"b"	"V"
"26-30"	"ae-uw"	0.62903571428575	"b"	"V"
"26-30"	"ah-aw"	0.7916875	"b"	"V"
"26-30"	"ah-ay"	0.67204791666665	"b"	"V"
"26-30"	"ah-eh"	0.589745287698378	"b"	"V"
"26-30"	"ah-er"	0.69489583333325	"b"	"V"
"26-30"	"ah-ey"	0.544	"b"	"V"
"26-30"	"ah-ih"	0.5843562095826	"b"	"V"
"26-30"	"ah-iy"	0.6681535714286	"b"	"V"
"26-30"	"ah-ow"	0.546013392857167	"b"	"V"
"26-30"	"ah-uw"	0.516944444444375	"b"	"V"
"26-30"	"aw-eh"	0.6739583333335	"b"	"V"
"26-30"	"aw-ey"	0.81083333333325	"b"	"V"
"26-30"	"aw-ih"	0.808885416666687	"b"	"V"
"26-30"	"aw-iy"	0.97685185185175	"b"	"V"
"26-30"	"aw-ow"	0.572874779541417	"b"	"V"
"26-30"	"ay-eh"	0.783791666666625	"b"	"V"
"26-30"	"ay-ey"	0.6101666666665	"b"	"V"
"26-30"	"ay-ih"	0.6758085317461	"b"	"V"
"26-30"	"ay-iy"	0.83800925925925	"b"	"V"
"26-30"	"ay-ow"	0.653101851852	"b"	"V"
"26-30"	"ay-uh"	0.78128472222225	"b"	"V"
"26-30"	"ay-uw"	0.70363888888875	"b"	"V"
"26-30"	"b-d"	0.5844444444445	"b"	"C"
"26-30"	"b-dh"	0.662497244268063	"b"	"C"
"26-30"	"b-f"	0.8125	"b"	"C"
"26-30"	"b-hh"	0.660875	"b"	"C"
"26-30"	"b-jh"	0.69316666666675	"b"	"C"
"26-30"	"b-k"	0.79556481481475	"b"	"C"
"26-30"	"b-l"	0.693445987654375	"b"	"C"
"26-30"	"b-m"	0.48655381944425	"b"	"C"
"26-30"	"b-p"	0.56354166666675	"b"	"C"
"26-30"	"b-r"	0.69342049319725	"b"	"C"
"26-30"	"b-s"	0.922175595238062	"b"	"C"
"26-30"	"b-sh"	0.91875	"b"	"C"
"26-30"	"b-t"	0.56888888888875	"b"	"C"
"26-30"	"b-th"	0.610873263888944	"b"	"C"
"26-30"	"b-v"	0.67125000000025	"b"	"C"
"26-30"	"b-w"	0.679521825396792	"b"	"C"
"26-30"	"b-y"	0.6975	"b"	"C"
"26-30"	"b-z"	1	"b"	"C"
"26-30"	"ch-d"	0.91493055555525	"b"	"C"
"26-30"	"ch-m"	0.901875	"b"	"C"
"26-30"	"ch-n"	0.9778125	"b"	"C"
"26-30"	"ch-s"	0.660714285714	"b"	"C"
"26-30"	"ch-t"	0.963125	"b"	"C"
"26-30"	"ch-v"	0.791875	"b"	"C"
"26-30"	"ch-z"	0.8671875	"b"	"C"
"26-30"	"d-dh"	0.5337549603174	"b"	"C"
"26-30"	"d-f"	0.761032986111167	"b"	"C"
"26-30"	"d-g"	0.536892361111	"b"	"C"
"26-30"	"d-hh"	0.507777777777833	"b"	"C"
"26-30"	"d-k"	0.63625	"b"	"C"
"26-30"	"d-m"	0.6913556311415	"b"	"C"
"26-30"	"d-n"	0.534427083333333	"b"	"C"
"26-30"	"d-r"	0.758125	"b"	"C"
"26-30"	"d-s"	0.788542658730194	"b"	"C"
"26-30"	"d-t"	0.569701719576729	"b"	"C"
"26-30"	"d-th"	0.633333333333375	"b"	"C"
"26-30"	"d-v"	0.600020018424125	"b"	"C"
"26-30"	"d-w"	0.8414285714285	"b"	"C"
"26-30"	"d-y"	0.724859375	"b"	"C"
"26-30"	"d-z"	0.826956018518583	"b"	"C"
"26-30"	"dh-g"	0.655918367347	"b"	"C"
"26-30"	"dh-hh"	0.595968694885375	"b"	"C"
"26-30"	"dh-k"	0.87284722222225	"b"	"C"
"26-30"	"dh-l"	0.66455133928575	"b"	"C"
"26-30"	"dh-m"	0.58256865079365	"b"	"C"
"26-30"	"dh-p"	0.726979166666625	"b"	"C"
"26-30"	"dh-r"	0.698741071428562	"b"	"C"
"26-30"	"dh-s"	0.850070684523813	"b"	"C"
"26-30"	"dh-sh"	0.95166666666675	"b"	"C"
"26-30"	"dh-t"	0.564	"b"	"C"
"26-30"	"dh-th"	0.557039682539875	"b"	"C"
"26-30"	"dh-w"	0.760895833333333	"b"	"C"
"26-30"	"dh-y"	0.53975	"b"	"C"
"26-30"	"eh-er"	0.7041666666665	"b"	"V"
"26-30"	"eh-ey"	0.5625	"b"	"V"
"26-30"	"eh-ih"	0.584565145502667	"b"	"V"
"26-30"	"eh-iy"	0.668062169312208	"b"	"V"
"26-30"	"eh-ow"	0.67429705215425	"b"	"V"
"26-30"	"eh-uw"	0.521759259259262	"b"	"V"
"26-30"	"er-ey"	0.8045	"b"	"V"
"26-30"	"er-ih"	0.695543981481583	"b"	"V"
"26-30"	"er-iy"	0.8411572420635	"b"	"V"
"26-30"	"er-uw"	0.6668194444445	"b"	"V"
"26-30"	"ey-ih"	0.550944444444417	"b"	"V"
"26-30"	"ey-iy"	0.664035714285667	"b"	"V"
"26-30"	"ey-ow"	0.78145833333325	"b"	"V"
"26-30"	"ey-uw"	0.606900352733583	"b"	"V"
"26-30"	"f-g"	0.80559895833325	"b"	"C"
"26-30"	"f-hh"	0.6765625	"b"	"C"
"26-30"	"f-k"	0.73304166666675	"b"	"C"
"26-30"	"f-l"	0.94287037037025	"b"	"C"
"26-30"	"f-m"	0.945025510204125	"b"	"C"
"26-30"	"f-n"	0.886189649470875	"b"	"C"
"26-30"	"f-ng"	0.88133134920625	"b"	"C"
"26-30"	"f-p"	0.5375	"b"	"C"
"26-30"	"f-r"	0.835339506172833	"b"	"C"
"26-30"	"f-s"	0.823114197530875	"b"	"C"
"26-30"	"f-t"	0.778393229166625	"b"	"C"
"26-30"	"f-th"	0.624166666666667	"b"	"C"
"26-30"	"f-v"	0.858988095238083	"b"	"C"
"26-30"	"f-w"	0.9910714285715	"b"	"C"
"26-30"	"f-y"	0.75	"b"	"C"
"26-30"	"f-z"	0.65558333333325	"b"	"C"
"26-30"	"g-hh"	0.84375	"b"	"C"
"26-30"	"g-k"	0.79166666666675	"b"	"C"
"26-30"	"g-m"	0.81228741496575	"b"	"C"
"26-30"	"g-n"	0.667247023809583	"b"	"C"
"26-30"	"g-s"	0.87036777210875	"b"	"C"
"26-30"	"g-t"	0.66875	"b"	"C"
"26-30"	"g-w"	0.923866213152	"b"	"C"
"26-30"	"hh-k"	0.90502976190475	"b"	"C"
"26-30"	"hh-m"	0.752699829932	"b"	"C"
"26-30"	"hh-n"	0.652291666666625	"b"	"C"
"26-30"	"hh-p"	0.45958333333325	"b"	"C"
"26-30"	"hh-r"	0.795510204082	"b"	"C"
"26-30"	"hh-s"	0.916117724867667	"b"	"C"
"26-30"	"hh-sh"	0.74416666666675	"b"	"C"
"26-30"	"hh-t"	0.6603422619045	"b"	"C"
"26-30"	"hh-th"	0.55252932098775	"b"	"C"
"26-30"	"hh-w"	0.7435	"b"	"C"
"26-30"	"hh-y"	0.64225	"b"	"C"
"26-30"	"ih-iy"	0.57648363095235	"b"	"V"
"26-30"	"ih-ow"	0.583473710317417	"b"	"V"
"26-30"	"ih-uh"	0.64074652777775	"b"	"V"
"26-30"	"ih-uw"	0.552928240740625	"b"	"V"
"26-30"	"iy-ow"	0.81208147321425	"b"	"V"
